Year,Make,Model,fuelups,user,KML,MPG,LP100KM,CC,Style,url
2007,Vespa,GTS 250 ie,16,andrewb21,25.9,60.9,3.86,250,,http://www.fuelly.com/driver/andrewb21/
2007,Vespa,GTS 250 ie,103,hikingboots.,26.2,61.6,3.82,250,,http://www.fuelly.com/driver/hikingboots./
2009,Vespa,GTS 250 ie,1,mjr823,26.6,62.6,3.76,250,,http://www.fuelly.com/driver/mjr823/
2008,Vespa,GTS 250 ie,42,olibear,26.6,62.6,3.76,250,,http://www.fuelly.com/driver/olibear/
2009,Vespa,GTS 250 ie,17,sixfootnine,26.7,62.8,3.75,250,,http://www.fuelly.com/driver/sixfootnine/
2009,Vespa,GTS 250 ie,27,danderson87,26.8,63.0,3.73,250,,http://www.fuelly.com/driver/danderson87/
2009,Vespa,GTS 250 ie,28,StevenD,26.8,63.0,3.73,250,,http://www.fuelly.com/driver/StevenD/
2007,Vespa,GTS 250 ie,23,motoscoot,26.8,63.0,3.73,250,,http://www.fuelly.com/driver/motoscoot/
2009,Vespa,GTS 250 ie,3,femmeke830,27,63.5,3.70,250,,http://www.fuelly.com/driver/femmeke830/
2007,Vespa,GTS 250 ie,11,mark3eric,27,63.5,3.70,250,,http://www.fuelly.com/driver/mark3eric/
2007,Vespa,GTS 250 ie,2,maatwright,27.1,63.7,3.69,250,,http://www.fuelly.com/driver/maatwright/
2008,Vespa,GTS 250 ie,8,ebonyvespa,27.4,64.5,3.65,250,,http://www.fuelly.com/driver/ebonyvespa/
2007,Vespa,GTS 250 ie,98,dchernikoff.,27.4,64.5,3.65,250,,http://www.fuelly.com/driver/dchernikoff./
2007,Vespa,GTS 250 ie,1,Nwveggie,27.4,64.5,3.65,250,,http://www.fuelly.com/driver/Nwveggie/
2006,Vespa,GTS 250 ie,15,rsmite,27.5,64.7,3.64,250,,http://www.fuelly.com/driver/rsmite/
2007,Vespa,GTS 250 ie,58,xtine,27.6,64.9,3.62,250,,http://www.fuelly.com/driver/xtine/
2006,Vespa,GTS 250 ie,25,mitulica,27.6,64.9,3.62,250,,http://www.fuelly.com/driver/mitulica/
2009,Vespa,GTS 250 ie,38,ravenlore,27.7,65.2,3.61,250,,http://www.fuelly.com/driver/ravenlore/
2007,Vespa,GTS 250 ie,61,skypilot,27.7,65.2,3.61,250,,http://www.fuelly.com/driver/skypilot/
2007,Vespa,GTS 250 ie,1,penelopepitstop,28,65.9,3.57,250,,http://www.fuelly.com/driver/penelopepitstop/
2007,Vespa,GTS 250 ie,56,soniam,28.1,66.1,3.56,250,,http://www.fuelly.com/driver/soniam/
2006,Vespa,GTS 250 ie,25,Ladyhawk,28.1,66.1,3.56,250,,http://www.fuelly.com/driver/Ladyhawk/
2007,Vespa,GTS 250 ie,2,BillseVespa,28.2,66.3,3.55,250,,http://www.fuelly.com/driver/BillseVespa/
2007,Vespa,GTS 250 ie,8,sitproperly108,28.3,66.6,3.53,250,,http://www.fuelly.com/driver/sitproperly108/
2008,Vespa,GTS 250 ie,17,75mgmidget,28.5,67.0,3.51,250,,http://www.fuelly.com/driver/75mgmidget/
2007,Vespa,GTS 250 ie,5,sportsdoc,28.5,67.0,3.51,250,,http://www.fuelly.com/driver/sportsdoc/
2009,Vespa,GTS 250 ie,17,2Wheelz,28.6,67.3,3.50,250,,http://www.fuelly.com/driver/2Wheelz/
2009,Vespa,GTS 250 ie,39,yuap.,28.6,67.3,3.50,250,,http://www.fuelly.com/driver/yuap./
2008,Vespa,GTS 250 ie,4,CannesMiami,28.6,67.3,3.50,250,,http://www.fuelly.com/driver/CannesMiami/
2008,Vespa,GTS 250 ie,3,GaryC,28.6,67.3,3.50,250,,http://www.fuelly.com/driver/GaryC/
2006,Vespa,GTS 250 ie,4,madmario.,28.6,67.3,3.50,250,,http://www.fuelly.com/driver/madmario./
2009,Vespa,GTS 250 ie,99,kedierluc,28.7,67.5,3.48,250,,http://www.fuelly.com/driver/kedierluc/
2008,Vespa,GTS 250 ie,68,eyeballbill.,28.7,67.5,3.48,250,,http://www.fuelly.com/driver/eyeballbill./
2008,Vespa,GTS 250 ie,83,phuocsandiego,28.7,67.5,3.48,250,,http://www.fuelly.com/driver/phuocsandiego/
2007,Vespa,GTS 250 ie,21,timkru,28.9,68.0,3.46,250,,http://www.fuelly.com/driver/timkru/
2007,Vespa,GTS 250 ie,1,dnolen,28.9,68.0,3.46,250,,http://www.fuelly.com/driver/dnolen/
2009,Vespa,GTS 250 ie,35,cyberski,29,68.2,3.45,250,,http://www.fuelly.com/driver/cyberski/
2007,Vespa,GTS 250 ie,62,Stan19,29.3,68.9,3.41,250,,http://www.fuelly.com/driver/Stan19/
2007,Vespa,GTS 250 ie,8,JetMoto,29.5,69.4,3.39,250,,http://www.fuelly.com/driver/JetMoto/
2008,Vespa,GTS 250 ie,17,roqholiday,29.6,69.6,3.38,250,,http://www.fuelly.com/driver/roqholiday/
2007,Vespa,GTS 250 ie,15,atlgts,29.6,69.6,3.38,250,,http://www.fuelly.com/driver/atlgts/
2010,Vespa,GTS 250 ie,17,Wim1979,29.7,69.9,3.37,250,,http://www.fuelly.com/driver/Wim1979/
2009,Vespa,GTS 250 ie,25,VespaDani,29.7,69.9,3.37,250,,http://www.fuelly.com/driver/VespaDani/
2007,Vespa,GTS 250 ie,15,justicart,29.7,69.9,3.37,250,,http://www.fuelly.com/driver/justicart/
2007,Vespa,GTS 250 ie,8,dfly22000.,29.7,69.9,3.37,250,,http://www.fuelly.com/driver/dfly22000./
2009,Vespa,GTS 250 ie,74,pilotaveloce,29.8,70.1,3.36,250,,http://www.fuelly.com/driver/pilotaveloce/
2009,Vespa,GTS 250 ie,60,Grantwriter,29.9,70.3,3.34,250,,http://www.fuelly.com/driver/Grantwriter/
2008,Vespa,GTS 250 ie,6,Fiveplay68,29.9,70.3,3.34,250,,http://www.fuelly.com/driver/Fiveplay68/
2009,Vespa,GTS 250 ie,8,sansandra.,30,70.6,3.33,250,,http://www.fuelly.com/driver/sansandra./
2009,Vespa,GTS 250 ie,66,killdevil,30.3,71.3,3.30,250,,http://www.fuelly.com/driver/killdevil/
2007,Vespa,GTS 250 ie,9,yapa,30.3,71.3,3.30,250,,http://www.fuelly.com/driver/yapa/
2011,Vespa,GTS 250 ie,40,IovisIuppiter,30.4,71.5,3.29,250,,http://www.fuelly.com/driver/IovisIuppiter/
2009,Vespa,GTS 250 ie,51,bacalao,30.4,71.5,3.29,250,,http://www.fuelly.com/driver/bacalao/
2009,Vespa,GTS 250 ie,7,cphutchins.,30.4,71.5,3.29,250,,http://www.fuelly.com/driver/cphutchins./
2007,Vespa,GTS 250 ie,156,OneEyedJack,30.4,71.5,3.29,250,,http://www.fuelly.com/driver/OneEyedJack/
2009,Vespa,GTS 250 ie,45,Quezzie,30.6,72.0,3.27,250,,http://www.fuelly.com/driver/Quezzie/
2006,Vespa,GTS 250 ie,11,roiscoe,30.7,72.2,3.26,250,,http://www.fuelly.com/driver/roiscoe/
2009,Vespa,GTS 250 ie,18,kippy,31,72.9,3.23,250,,http://www.fuelly.com/driver/kippy/
2009,Vespa,GTS 250 ie,50,clemhk.,31.1,73.2,3.22,250,,http://www.fuelly.com/driver/clemhk./
2008,Vespa,GTS 250 ie,11,GoHogs,31.2,73.4,3.21,250,,http://www.fuelly.com/driver/GoHogs/
2007,Vespa,GTS 250 ie,17,drewdle,31.3,73.6,3.19,250,,http://www.fuelly.com/driver/drewdle/
2009,Vespa,GTS 250 ie,17,strmytrbl,31.4,73.9,3.18,250,,http://www.fuelly.com/driver/strmytrbl/
2008,Vespa,GTS 250 ie,3,cphutchins.,31.4,73.9,3.18,250,,http://www.fuelly.com/driver/cphutchins./
2009,Vespa,GTS 250 ie,40,ddipasupil,32.5,76.4,3.08,250,,http://www.fuelly.com/driver/ddipasupil/
2008,Vespa,GTS 250 ie,2,ping,32.7,76.9,3.06,250,,http://www.fuelly.com/driver/ping/
2008,Vespa,GTS 250 ie,7,yanobobano,33.1,77.9,3.02,250,,http://www.fuelly.com/driver/yanobobano/
2006,Vespa,GTS 250 ie,7,Starchild21,34.8,81.9,2.87,250,,http://www.fuelly.com/driver/Starchild21/
2007,Vespa,GTS 250 ie,4,peterhtomsen,36,84.7,2.78,250,,http://www.fuelly.com/driver/peterhtomsen/
2007,Vespa,GTS 250 ie,9,prybo,49,115.3,2.04,250,,http://www.fuelly.com/driver/prybo/
2010,Vespa,GTS 300 ie,10,Chunky,13.9,32.7,7.19,300,,http://www.fuelly.com/driver/Chunky/
2011,Vespa,GTS 300 ie,29,Harpya,21.2,49.9,4.72,300,,http://www.fuelly.com/driver/Harpya/
2010,Vespa,GTS 300 ie,7,Dogdoc,21.8,51.3,4.59,300,,http://www.fuelly.com/driver/Dogdoc/
2009,Vespa,GTS 300 ie,4,Thyholt,23.1,54.3,4.33,300,,http://www.fuelly.com/driver/Thyholt/
2011,Vespa,GTS 300 ie,3,marcosromero,23.9,56.2,4.18,300,,http://www.fuelly.com/driver/marcosromero/
2011,Vespa,GTS 300 ie,16,radicatkid,25.5,60.0,3.92,300,,http://www.fuelly.com/driver/radicatkid/
2012,Vespa,GTS 300 ie,5,Flipdiver79,25.7,60.5,3.89,300,,http://www.fuelly.com/driver/Flipdiver79/
2010,Vespa,GTS 300 ie,36,tpvaughn3,26.1,61.4,3.83,300,,http://www.fuelly.com/driver/tpvaughn3/
2010,Vespa,GTS 300 ie,5,loughtonsmith,26.4,62.1,3.79,300,,http://www.fuelly.com/driver/loughtonsmith/
2012,Vespa,GTS 300 ie,10,meilaj,26.6,62.6,3.76,300,,http://www.fuelly.com/driver/meilaj/
2011,Vespa,GTS 300 ie,3,timjanadams,27.1,63.7,3.69,300,,http://www.fuelly.com/driver/timjanadams/
2012,Vespa,GTS 300 ie,22,silkie,27.2,64.0,3.68,300,,http://www.fuelly.com/driver/silkie/
2012,Vespa,GTS 300 ie,3,Schnarpsel,27.6,64.9,3.62,300,,http://www.fuelly.com/driver/Schnarpsel/
2012,Vespa,GTS 300 ie,4,konstantinvulkov,28.8,67.7,3.47,300,,http://www.fuelly.com/driver/konstantinvulkov/
2008,Vespa,GTS 300 ie,43,mmehren,28.8,67.7,3.47,300,,http://www.fuelly.com/driver/mmehren/
2012,Vespa,GTS 300 ie,24,Norry,28.9,68.0,3.46,300,,http://www.fuelly.com/driver/Norry/
2012,Vespa,GTS 300 ie,10,spoole76,29.3,68.9,3.41,300,,http://www.fuelly.com/driver/spoole76/
2011,Vespa,GTS 300 ie,35,redwolfoz,29.4,69.2,3.40,300,,http://www.fuelly.com/driver/redwolfoz/
2010,Vespa,GTS 300 ie,23,bcbrit,29.6,69.6,3.38,300,,http://www.fuelly.com/driver/bcbrit/
2012,Vespa,GTS 300 ie,14,RoflGTS300,32.7,76.9,3.06,300,,http://www.fuelly.com/driver/RoflGTS300/
2010,Vespa,GTS 300 Super,38,windsorknot,20.4,48.0,4.90,300,,http://www.fuelly.com/driver/windsorknot/
2010,Vespa,GTS 300 Super,6,JDSski,21.2,49.9,4.72,300,,http://www.fuelly.com/driver/JDSski/
2010,Vespa,GTS 300 Super,31,Msnformd,22.5,52.9,4.44,300,,http://www.fuelly.com/driver/Msnformd/
2010,Vespa,GTS 300 Super,53,Viscerok,22.6,53.2,4.42,300,,http://www.fuelly.com/driver/Viscerok/
2010,Vespa,GTS 300 Super,278,bagel,22.8,53.6,4.39,300,,http://www.fuelly.com/driver/bagel/
2010,Vespa,GTS 300 Super,17,livian,22.8,53.6,4.39,300,,http://www.fuelly.com/driver/livian/
2010,Vespa,GTS 300 Super,12,techenigma,22.9,53.9,4.37,300,,http://www.fuelly.com/driver/techenigma/
2010,Vespa,GTS 300 Super,4,romm927,23,54.1,4.35,300,,http://www.fuelly.com/driver/romm927/
2012,Vespa,GTS 300 Super,30,IBJanky,23.3,54.8,4.29,300,,http://www.fuelly.com/driver/IBJanky/
2012,Vespa,GTS 300 Super,9,thepaperclip,23.4,55.0,4.27,300,,http://www.fuelly.com/driver/thepaperclip/
2010,Vespa,GTS 300 Super,48,ulises,23.4,55.0,4.27,300,,http://www.fuelly.com/driver/ulises/
2010,Vespa,GTS 300 Super,20,brilaz,23.9,56.2,4.18,300,,http://www.fuelly.com/driver/brilaz/
2011,Vespa,GTS 300 Super,20,Lifer.,24,56.5,4.17,300,,http://www.fuelly.com/driver/Lifer./
2010,Vespa,GTS 300 Super,62,volosong,24,56.5,4.17,300,,http://www.fuelly.com/driver/volosong/
2010,Vespa,GTS 300 Super,68,Mightywarlock,24.3,57.2,4.12,300,,http://www.fuelly.com/driver/Mightywarlock/
2010,Vespa,GTS 300 Super,10,sactogreg.,24.3,57.2,4.12,300,,http://www.fuelly.com/driver/sactogreg./
2012,Vespa,GTS 300 Super,8,DRmike,24.4,57.4,4.10,300,,http://www.fuelly.com/driver/DRmike/
2010,Vespa,GTS 300 Super,3,kuj,24.6,57.9,4.07,300,,http://www.fuelly.com/driver/kuj/
2010,Vespa,GTS 300 Super,46,erewok,24.7,58.1,4.05,300,,http://www.fuelly.com/driver/erewok/
2012,Vespa,GTS 300 Super,11,uglybull,24.8,58.3,4.03,300,,http://www.fuelly.com/driver/uglybull/
2010,Vespa,GTS 300 Super,44,Gadgetman.,24.9,58.6,4.02,300,,http://www.fuelly.com/driver/Gadgetman./
2010,Vespa,GTS 300 Super,17,shagmanx,25.1,59.0,3.98,300,,http://www.fuelly.com/driver/shagmanx/
2010,Vespa,GTS 300 Super,3,danson,25.2,59.3,3.97,300,,http://www.fuelly.com/driver/danson/
2010,Vespa,GTS 300 Super,26,TexRon,25.2,59.3,3.97,300,,http://www.fuelly.com/driver/TexRon/
2012,Vespa,GTS 300 Super,36,MCH,25.4,59.7,3.94,300,,http://www.fuelly.com/driver/MCH/
2010,Vespa,GTS 300 Super,7,motobruce,25.4,59.7,3.94,300,,http://www.fuelly.com/driver/motobruce/
2010,Vespa,GTS 300 Super,161,VespaDiva,25.4,59.7,3.94,300,,http://www.fuelly.com/driver/VespaDiva/
2010,Vespa,GTS 300 Super,56,Scutrbrau,25.6,60.2,3.91,300,,http://www.fuelly.com/driver/Scutrbrau/
2012,Vespa,GTS 300 Super,4,cwshiles,25.7,60.5,3.89,300,,http://www.fuelly.com/driver/cwshiles/
2012,Vespa,GTS 300 Super,16,whitebreadtoast,25.7,60.5,3.89,300,,http://www.fuelly.com/driver/whitebreadtoast/
2010,Vespa,GTS 300 Super,105,GT4ME,25.7,60.5,3.89,300,,http://www.fuelly.com/driver/GT4ME/
2012,Vespa,GTS 300 Super,1,cringer,25.8,60.7,3.88,300,,http://www.fuelly.com/driver/cringer/
2010,Vespa,GTS 300 Super,5,drummer,25.8,60.7,3.88,300,,http://www.fuelly.com/driver/drummer/
2010,Vespa,GTS 300 Super,15,Nobile,26,61.2,3.85,300,,http://www.fuelly.com/driver/Nobile/
2012,Vespa,GTS 300 Super,45,louwill,26,61.2,3.85,300,,http://www.fuelly.com/driver/louwill/
2010,Vespa,GTS 300 Super,31,Rdunehew,26,61.2,3.85,300,,http://www.fuelly.com/driver/Rdunehew/
2010,Vespa,GTS 300 Super,3,shoctane,26,61.2,3.85,300,,http://www.fuelly.com/driver/shoctane/
2010,Vespa,GTS 300 Super,14,MikeyL,26.1,61.4,3.83,300,,http://www.fuelly.com/driver/MikeyL/
2010,Vespa,GTS 300 Super,23,TheBigMaroon.,26.1,61.4,3.83,300,,http://www.fuelly.com/driver/TheBigMaroon./
2012,Vespa,GTS 300 Super,26,mindspin,26.2,61.6,3.82,300,,http://www.fuelly.com/driver/mindspin/
2010,Vespa,GTS 300 Super,44,aproape,26.2,61.6,3.82,300,,http://www.fuelly.com/driver/aproape/
2012,Vespa,GTS 300 Super,31,DanDan,26.3,61.9,3.80,300,,http://www.fuelly.com/driver/DanDan/
2011,Vespa,GTS 300 Super,35,davidcha64,26.3,61.9,3.80,300,,http://www.fuelly.com/driver/davidcha64/
2011,Vespa,GTS 300 Super,10,gator51,26.7,62.8,3.75,300,,http://www.fuelly.com/driver/gator51/
2012,Vespa,GTS 300 Super,11,SkootzKabootz,27,63.5,3.70,300,,http://www.fuelly.com/driver/SkootzKabootz/
2012,Vespa,GTS 300 Super,4,djhancock,27.2,64.0,3.68,300,,http://www.fuelly.com/driver/djhancock/
2011,Vespa,GTS 300 Super,39,buddyboy,27.2,64.0,3.68,300,,http://www.fuelly.com/driver/buddyboy/
2010,Vespa,GTS 300 Super,22,figby,27.2,64.0,3.68,300,,http://www.fuelly.com/driver/figby/
2009,Vespa,GTS 300 Super,24,Lifer.,27.2,64.0,3.68,300,,http://www.fuelly.com/driver/Lifer./
2011,Vespa,GTS 300 Super,19,lc8rider,27.3,64.2,3.66,300,,http://www.fuelly.com/driver/lc8rider/
2011,Vespa,GTS 300 Super,21,Vince73,27.3,64.2,3.66,300,,http://www.fuelly.com/driver/Vince73/
2010,Vespa,GTS 300 Super,92,lauraalonso,27.4,64.5,3.65,300,,http://www.fuelly.com/driver/lauraalonso/
2008,Vespa,GTS 300 Super,6,Zoop,27.8,65.4,3.60,300,,http://www.fuelly.com/driver/Zoop/
2010,Vespa,GTS 300 Super,31,alpard78,27.9,65.6,3.58,300,,http://www.fuelly.com/driver/alpard78/
2010,Vespa,GTS 300 Super,25,cogito,28,65.9,3.57,300,,http://www.fuelly.com/driver/cogito/
2010,Vespa,GTS 300 Super,13,scootiepatootie,28.1,66.1,3.56,300,,http://www.fuelly.com/driver/scootiepatootie/
2010,Vespa,GTS 300 Super,22,giaroolz,28.1,66.1,3.56,300,,http://www.fuelly.com/driver/giaroolz/
2010,Vespa,GTS 300 Super,29,Jimwest,28.3,66.6,3.53,300,,http://www.fuelly.com/driver/Jimwest/
2008,Vespa,GTS 300 Super,86,engelsen,28.3,66.6,3.53,300,,http://www.fuelly.com/driver/engelsen/
2009,Vespa,GTS 300 Super,48,WhiteSquall,28.4,66.8,3.52,300,,http://www.fuelly.com/driver/WhiteSquall/
2012,Vespa,GTS 300 Super,8,Denis99,28.5,67.0,3.51,300,,http://www.fuelly.com/driver/Denis99/
2010,Vespa,GTS 300 Super,16,SuperG,28.5,67.0,3.51,300,,http://www.fuelly.com/driver/SuperG/
2011,Vespa,GTS 300 Super,82,laoster,28.6,67.3,3.50,300,,http://www.fuelly.com/driver/laoster/
2008,Vespa,GTS 300 Super,11,McE,29,68.2,3.45,300,,http://www.fuelly.com/driver/McE/
2010,Vespa,GTS 300 Super,13,scootchef,29.1,68.4,3.44,300,,http://www.fuelly.com/driver/scootchef/
2010,Vespa,GTS 300 Super,5,honnou,29.2,68.7,3.42,300,,http://www.fuelly.com/driver/honnou/
2009,Vespa,GTS 300 Super,61,tonyb,29.3,68.9,3.41,300,,http://www.fuelly.com/driver/tonyb/
2010,Vespa,GTS 300 Super,38,thawatc4,29.4,69.2,3.40,300,,http://www.fuelly.com/driver/thawatc4/
2012,Vespa,GTS 300 Super,36,bushey,29.7,69.9,3.37,300,,http://www.fuelly.com/driver/bushey/
2012,Vespa,GTS 300 Super,10,RosieGTS300,29.8,70.1,3.36,300,,http://www.fuelly.com/driver/RosieGTS300/
2012,Vespa,GTS 300 Super,25,klaborde,29.9,70.3,3.34,300,,http://www.fuelly.com/driver/klaborde/
2011,Vespa,GTS 300 Super,59,ScoodaGTS,29.9,70.3,3.34,300,,http://www.fuelly.com/driver/ScoodaGTS/
2010,Vespa,GTS 300 Super,12,slowroller.,29.9,70.3,3.34,300,,http://www.fuelly.com/driver/slowroller./
2011,Vespa,GTS 300 Super,2,trikke,30.2,71.0,3.31,300,,http://www.fuelly.com/driver/trikke/
2010,Vespa,GTS 300 Super,10,MsVespa.,31,72.9,3.23,300,,http://www.fuelly.com/driver/MsVespa./
2010,Vespa,GTS 300 Super,18,realzenith,31,72.9,3.23,300,,http://www.fuelly.com/driver/realzenith/
2010,Vespa,GTS 300 Super,30,tnruss,31.9,75.0,3.13,300,,http://www.fuelly.com/driver/tnruss/
2009,Vespa,GTV 250ie,21,dazhansen,21.6,50.8,4.63,250,,http://www.fuelly.com/driver/dazhansen/
2007,Vespa,GTV 250ie,6,bagel,24.6,57.9,4.07,250,,http://www.fuelly.com/driver/bagel/
2010,Vespa,GTV 250ie,11,Mfeidler,24.9,58.6,4.02,250,,http://www.fuelly.com/driver/Mfeidler/
2011,Vespa,GTV 250ie,9,mrnat,25.8,60.7,3.88,250,,http://www.fuelly.com/driver/mrnat/
2009,Vespa,GTV 250ie,7,AlanAnt,26.7,62.8,3.75,250,,http://www.fuelly.com/driver/AlanAnt/
2007,Vespa,GTV 250ie,53,ghia914,27.9,65.6,3.58,250,,http://www.fuelly.com/driver/ghia914/
2010,Vespa,GTV 250ie,72,ND2SCT,28,65.9,3.57,250,,http://www.fuelly.com/driver/ND2SCT/
2008,Vespa,GTV 250ie,8,boxerfan,28.4,66.8,3.52,250,,http://www.fuelly.com/driver/boxerfan/
2007,Vespa,GTV 250ie,14,LolaLola,29.5,69.4,3.39,250,,http://www.fuelly.com/driver/LolaLola/
2007,Vespa,GTV 250ie,10,walterr,29.7,69.9,3.37,250,,http://www.fuelly.com/driver/walterr/
2009,Vespa,GTV 250ie,9,velcrochic,32.5,76.4,3.08,250,,http://www.fuelly.com/driver/velcrochic/
2007,Vespa,GTV 250ie,36,purdue1,34.9,82.1,2.87,250,,http://www.fuelly.com/driver/purdue1/
2012,Vespa,GTV 300 ie,5,xiongdi,21.9,51.5,4.57,300,,http://www.fuelly.com/driver/xiongdi/
2011,Vespa,GTV 300 ie,2,truelorax,23.3,54.8,4.29,300,,http://www.fuelly.com/driver/truelorax/
2012,Vespa,GTV 300 ie,18,Cottonpatch,25.5,60.0,3.92,300,,http://www.fuelly.com/driver/Cottonpatch/
2011,Vespa,GTV 300 ie,24,marerex,25.5,60.0,3.92,300,,http://www.fuelly.com/driver/marerex/
2011,Vespa,GTV 300 ie,31,MJB,26.4,62.1,3.79,300,,http://www.fuelly.com/driver/MJB/
2012,Vespa,GTV 300 ie,8,VespaJoe,27.1,63.7,3.69,300,,http://www.fuelly.com/driver/VespaJoe/
2010,Vespa,GTV 300 ie,3,stv,27.4,64.5,3.65,300,,http://www.fuelly.com/driver/stv/
2012,Vespa,GTV 300 ie,35,GTV300,27.7,65.2,3.61,300,,http://www.fuelly.com/driver/GTV300/
2012,Vespa,GTV 300 ie,17,rudyrude,27.8,65.4,3.60,300,,http://www.fuelly.com/driver/rudyrude/
2011,Vespa,GTV 300 ie,39,RangerAJ,27.8,65.4,3.60,300,,http://www.fuelly.com/driver/RangerAJ/
2012,Vespa,GTV 300 ie,9,eyedktr,28,65.9,3.57,300,,http://www.fuelly.com/driver/eyedktr/
2012,Vespa,GTV 300 ie,6,KeithKaotic,29,68.2,3.45,300,,http://www.fuelly.com/driver/KeithKaotic/
2007,Vespa,GTV250ie,15,BrettDenbow,22.4,52.7,4.46,250,,http://www.fuelly.com/driver/BrettDenbow/
2009,Vespa,GTV250ie,22,English,24.9,58.6,4.02,250,,http://www.fuelly.com/driver/English/
2009,Vespa,GTV250ie,4,Oztorro19.,24.9,58.6,4.02,250,,http://www.fuelly.com/driver/Oztorro19./
2007,Vespa,GTV250ie,48,DutchIV,25,58.8,4.00,250,,http://www.fuelly.com/driver/DutchIV/
2009,Vespa,GTV250ie,29,stinkyjones,25.1,59.0,3.98,250,,http://www.fuelly.com/driver/stinkyjones/
2009,Vespa,GTV250ie,7,TheBigMaroon.,25.7,60.5,3.89,250,,http://www.fuelly.com/driver/TheBigMaroon./
2009,Vespa,GTV250ie,3,bemocked,25.9,60.9,3.86,250,,http://www.fuelly.com/driver/bemocked/
2007,Vespa,GTV250ie,3,neila78.,26.3,61.9,3.80,250,,http://www.fuelly.com/driver/neila78./
2008,Vespa,GTV250ie,16,DG1,27.3,64.2,3.66,250,,http://www.fuelly.com/driver/DG1/
2008,Vespa,GTV250ie,4,CoastPop,27.5,64.7,3.64,250,,http://www.fuelly.com/driver/CoastPop/
2008,Vespa,GTV250ie,2,natebc,27.5,64.7,3.64,250,,http://www.fuelly.com/driver/natebc/
2009,Vespa,GTV250ie,2,redxluckyxcharms,28.2,66.3,3.55,250,,http://www.fuelly.com/driver/redxluckyxcharms/
2009,Vespa,GTV250ie,34,bluebullseye,28.7,67.5,3.48,250,,http://www.fuelly.com/driver/bluebullseye/
2009,Vespa,GTV250ie,19,Scutrbrau,29.3,68.9,3.41,250,,http://www.fuelly.com/driver/Scutrbrau/
2009,Vespa,GTV250ie,36,korts,29.7,69.9,3.37,250,,http://www.fuelly.com/driver/korts/
2009,Vespa,GTV250ie,9,gojanego,30.1,70.8,3.32,250,,http://www.fuelly.com/driver/gojanego/
2009,Vespa,GTV250ie,4,DailyRider,31.1,73.2,3.22,250,,http://www.fuelly.com/driver/DailyRider/
2007,Vespa,GTV250ie,39,abats,31.3,73.6,3.19,250,,http://www.fuelly.com/driver/abats/
2008,Vespa,GTV250ie,3,rcampoamor.,31.9,75.0,3.13,250,,http://www.fuelly.com/driver/rcampoamor./
2007,Vespa,GTV250ie,6,slowroller.,33.6,79.0,2.98,250,,http://www.fuelly.com/driver/slowroller./
2011,Vespa,LML 125 4T,3,mcarto,35.7,84.0,2.80,125,,http://www.fuelly.com/driver/mcarto/
2009,Vespa,LX 125 ie,1,mattzmith.,23.9,56.2,4.18,125,,http://www.fuelly.com/driver/mattzmith./
2009,Vespa,LX 125 ie,58,hsousa79,26.7,62.8,3.75,125,,http://www.fuelly.com/driver/hsousa79/
2011,Vespa,LX 125 ie,15,sxs,28,65.9,3.57,125,,http://www.fuelly.com/driver/sxs/
2009,Vespa,LX 125 ie,40,deano,30.3,71.3,3.30,125,,http://www.fuelly.com/driver/deano/
2009,Vespa,LX 125 ie,11,antverissimo,31.8,74.8,3.14,125,,http://www.fuelly.com/driver/antverissimo/
2010,Vespa,LX 125 ie,20,NaMcO,33.4,78.6,2.99,125,,http://www.fuelly.com/driver/NaMcO/
2010,Vespa,LX 125 ie,24,rad30,37.8,88.9,2.65,125,,http://www.fuelly.com/driver/rad30/
2009,Vespa,LX 125 ie,9,ruif13,40.1,94.3,2.49,125,,http://www.fuelly.com/driver/ruif13/
2007,Vespa,LX 150,2,monkha,18.8,44.2,5.32,150,,http://www.fuelly.com/driver/monkha/
2006,Vespa,LX 150,26,Xylosesame,20.3,47.7,4.93,150,,http://www.fuelly.com/driver/Xylosesame/
2009,Vespa,LX 150,13,romm927,20.4,48.0,4.90,150,,http://www.fuelly.com/driver/romm927/
2008,Vespa,LX 150,4,ratchu,20.6,48.5,4.85,150,,http://www.fuelly.com/driver/ratchu/
2006,Vespa,LX 150,12,jenniebox,20.7,48.7,4.83,150,,http://www.fuelly.com/driver/jenniebox/
2009,Vespa,LX 150,5,VespaBrian,21.6,50.8,4.63,150,,http://www.fuelly.com/driver/VespaBrian/
2009,Vespa,LX 150,7,Joolzy,21.9,51.5,4.57,150,,http://www.fuelly.com/driver/Joolzy/
2009,Vespa,LX 150,14,xhur,22.2,52.2,4.50,150,,http://www.fuelly.com/driver/xhur/
2006,Vespa,LX 150,10,katemariemorgan,22.2,52.2,4.50,150,,http://www.fuelly.com/driver/katemariemorgan/
2007,Vespa,LX 150,11,greenbriel.,22.5,52.9,4.44,150,,http://www.fuelly.com/driver/greenbriel./
2008,Vespa,LX 150,37,Dannyh,22.7,53.4,4.41,150,,http://www.fuelly.com/driver/Dannyh/
2007,Vespa,LX 150,12,TreyVespa150.,22.7,53.4,4.41,150,,http://www.fuelly.com/driver/TreyVespa150./
2007,Vespa,LX 150,23,420greg,22.8,53.6,4.39,150,,http://www.fuelly.com/driver/420greg/
2006,Vespa,LX 150,3,dchernikoff.,23.7,55.7,4.22,150,,http://www.fuelly.com/driver/dchernikoff./
