Year,Make,Model,fuelups,user,KML,kms,CC,Style,url
1985,Honda,CB650 Nighthawk,150,drienkm,18.9,2835,650,,
1981,Honda,CB750,1,hundvonkrieg,18.9,18.9,750,,
2005,Honda,CBF600,5,SamJack,18.9,94.5,600,,
1996,Honda,CBR 600F,11,Petre,18.9,207.9,600,,
1993,Honda,CBR600 F2,1,IronChief,18.9,18.9,600,,
2008,Honda,CBR600RR,4,cloudvii27,18.9,75.6,600,,
2005,Honda,CBR600RR,43,Addictivo,18.9,812.7,600,,
1999,Honda,NT650 Deauville,1,jonorow,18.9,18.9,650,,
1999,Honda,NT650 Deauville,2,Creolof,18.9,37.8,650,,
1990,Honda,NX650 Dominator,31,Jari,18.9,585.9,650,,
1999,Honda,Shadow 1100,15,mastermel,18.9,283.5,1100,,
1994,Honda,ST1100,78,Plumman,18.9,1474.2,1100,,
2003,Honda,ST1300,14,kperham,18.9,264.6,1300,,
2007,Honda,VFR800 Interceptor,111,dslurp,18.9,2097.9,800,,
1999,Honda,VT750C,1,krschuerman,18.9,18.9,750,,
1996,Honda,xl400v transalp,5,maz66,18.9,94.5,400,,
2011,Honda,XL700V Transalp,77,iamgigglz,18.9,1455.3,700,,
2011,Honda,XRE-300,1,dirlamarti,18.9,18.9,300,,
2011,Kawasaki,Er-6n,71,DazLoczy,18.9,1341.9,,,
2009,Kawasaki,Er-6n,30,Heydiho,18.9,567,,,
1994,Kawasaki,EX500,12,seabasstke,18.9,226.8,500,,
1992,Kawasaki,GPZ500,12,borgy95,18.9,226.8,500,,
1992,Kawasaki,GPZ500,10,LightofDarkness,18.9,189,500,,
2011,Kawasaki,KLE 650 Versys,2,goattw3lve,18.9,37.8,650,,
2007,Kawasaki,KLR 650,2,Hex,18.9,37.8,650,,
2009,Kawasaki,Ninja 500R,38,ProZak,18.9,718.2,500,,
2006,Kawasaki,Ninja 500R,8,th3cavalry,18.9,151.2,500,,
2001,Kawasaki,Ninja 500R,19,blazingice,18.9,359.1,500,,
2013,Kawasaki,Ninja 650R,1,amandio2012,18.9,18.9,650,,
2011,Kawasaki,Ninja 650R,29,t0m,18.9,548.1,650,,
2009,Kawasaki,Ninja 650R,17,unit3890,18.9,321.3,650,,
2009,Kawasaki,Ninja 650R,27,RebelYJ,18.9,510.3,650,,
2012,Kawasaki,Versys,4,prim8,18.9,75.6,,,
2008,Kawasaki,Versys,177,Pretbek,18.9,3345.3,,,
2003,Kawasaki,Vulcan,5,JesusFreak63,18.9,94.5,,,
2008,Kawasaki,Vulcan 900 Classic LT,2,toonpopo,18.9,37.8,900,,
2010,Kawasaki,Z750,2,bucknaked,18.9,37.8,750,,
2009,Kawasaki,Z750,23,JMTL,18.9,434.7,750,,
2000,Kawasaki,ZRX 1100,8,pmjohnson99,18.9,151.2,1100,,
2003,Kawasaki,ZRX 1200R,29,12787,18.9,548.1,,,
2008,Kawasaki,ZX-6R,66,MKSchmitt,18.9,1247.4,,,
2007,Kawasaki,ZX-6R,14,autotravis,18.9,264.6,,,
2006,Kawasaki,ZX-6R,12,pixxav,18.9,226.8,,,
1996,Kawasaki,ZX-9r,14,jowek70,18.9,264.6,,,
2005,Kawasaki,ZZR600,13,basco,18.9,245.7,600,,
2010,KTM,690 Enduro,3,nivag,18.9,56.7,690,,http://www.fuelly.com/driver/nivag/690 Enduro
2007,KTM,690 Enduro,5,multijoy,18.9,94.5,690,,http://www.fuelly.com/driver/multijoy/690 Enduro
2011,Suzuki,Burgman 650 Executive,7,Penguinisto,18.9,132.3,650,,
2005,Suzuki,C90T,7,darylbovill,18.9,132.3,1462,,
2005,Suzuki,DL650,38,TVdoorknob,18.9,718.2,650,,
2006,Suzuki,DR-Z400S,3,Rustyjake,18.9,56.7,400,,
1997,Suzuki,DR350,2,daboostcreep,18.9,37.8,350,,
1986,Suzuki,GS450L,7,kgutwin,18.9,132.3,450,,
2001,Suzuki,GS500,19,cdarwin,18.9,359.1,500,,
2008,Suzuki,GS500E,5,tricky,18.9,94.5,500,,
2007,Suzuki,GS500F,2,ICEmanTN,18.9,37.8,500,,
2003,Suzuki,GSF Bandit 600,14,spikeymern,18.9,264.6,600,,
2008,Suzuki,GSX-650F,11,Morbius,18.9,207.9,650,,
2007,Suzuki,GSX-R 1000,11,BeastTundra,18.9,207.9,1000,,
2003,Suzuki,GSXR 600,6,Gixxer7,18.9,113.4,600,,
2007,Suzuki,SV650,34,Pronator,18.9,642.6,650,,
2000,Suzuki,SV650,1,Hamel,18.9,18.9,650,,
2007,Suzuki,SV650S,11,EvoniC.,18.9,207.9,650,,
2007,Suzuki,SV650S,18,alexandrupaulpopa,18.9,340.2,650,,
2006,Suzuki,SV650S,19,duucfho,18.9,359.1,650,,
2005,Suzuki,SV650S,8,superfan86,18.9,151.2,650,,
2001,Suzuki,SV650S,22,Loucks,18.9,415.8,650,,
2012,Suzuki,VStrom DL1000,21,dougsref,18.9,396.9,1000,,
2008,Suzuki,VStrom DL650,6,ppnet,18.9,113.4,650,,
2007,Triumph,Scrambler 900,24,rowlandphysics,18.9,453.6,900,,
2005,Triumph,Sprint ST,67,DaveShiv1,18.9,1266.3,,,
2005,Ural,Retro solo,5,usmusket.,18.9,94.5,,,
2001,Vespa,ET2,5,djomlas,18.9,94.5,,,
2002,Yamaha,Fazer 600,3,magicbob,18.9,56.7,600,,
2007,Yamaha,FZ6,25,Boggerbog,18.9,472.5,600,Sport Touring,
2011,Yamaha,FZ8,28,jeffharrissays,18.9,529.2,779,Street,
2011,Yamaha,Stryker,13,sussann,18.9,245.7,,,
2012,Yamaha,Super Tenere 1200 Z,10,ctirpak,18.9,189,1200,,
1998,Yamaha,YZF600R,5,shagger,18.9,94.5,600,,
2009,Aprilia,Pegaso,3,Doml,18.8,56.4,,,
2003,BMW,F650 GS Dakar,14,alexTH3man,18.8,263.2,650,,
2008,BMW,F800S,23,lollonet,18.8,432.4,800,,
2007,BMW,K1200GT,33,SundanceGS.,18.8,620.4,1200,,
2001,BMW,K1200RS,3,red0513,18.8,56.4,1200,,
2007,BMW,K1200S,6,dbs05,18.8,112.8,1200,,
2009,BMW,K1300S,13,volley3eb,18.8,244.4,1300,,
2004,BMW,R1100s,3,corywouters,18.8,56.4,1100,,
2010,BMW,R1200GS,17,RS4tunate,18.8,319.6,1200,,
2011,BMW,R1200R,67,Rogrrr,18.8,1259.6,1200,,
2007,BMW,R1200R,50,nielsm,18.8,940,1200,,
2008,Can-Am,Spyder,2,gvmack.,18.8,37.6,,,
2011,Ducati,Hypermotard,14,complexCarlo,18.8,263.2,,,
2011,Ducati,Monster 796,44,WebMasterP,18.8,827.2,796,,
2000,Ducati,Monster 900 Dark,17,dak996,18.8,319.6,900,,
2000,Gilera,Runner 125fx,5,GraemeJones,18.8,94,,,
2012,Harley-Davidson,FLD103 Switchback,13,phyrmn9o2,18.8,244.4,1690,,
2008,Harley-Davidson,Nightster,2,abrinson,18.8,37.6,,,
2008,Harley-Davidson,Sportster XL1200L,12,jer94z,18.8,225.6,1200,,
2010,Harley-Davidson,Sportster XL1200X,2,dcquin31,18.8,37.6,1200,,
1982,Honda,CB450,46,PowerPickle,18.8,864.8,450,,
2000,Honda,CB500s,5,BlueThunder,18.8,94,500,,
2002,Honda,CB900F,20,coaz4x4,18.8,376,900,,
2001,Honda,CBR 600 F4i,7,sko110569,18.8,131.6,600,,
2011,Honda,CBR600F-Y,14,DazofNaz,18.8,263.2,600,,
2003,Honda,CBR600f4i,68,JBenhur,18.8,1278.4,600,,
1996,Honda,GoldWing Aspencade,190,flogler,18.8,3572,,,
2003,Honda,Shadow,4,dub.,18.8,75.2,,,
2007,Honda,Silver Wing FSC 600A,22,salaxan,18.8,413.6,600,,
2004,Honda,Silverwing FSC600D,4,Doggedly,18.8,75.2,,,
2003,Honda,Silverwing FSC600D,16,kyouteki,18.8,300.8,,,
2002,Honda,ST1100,26,Sleis,18.8,488.8,1100,,
1998,Honda,ST1100,11,knarf,18.8,206.8,1100,,
2004,Honda,VFR800 Interceptor,54,LS2Jester,18.8,1015.2,800,,
2003,Honda,VFR800 Interceptor,106,Mastros2,18.8,1992.8,800,,
1999,Honda,VFR800 Interceptor,3,Tuzi,18.8,56.4,800,,
2001,Honda,VT750C,23,ibanezjeepguy,18.8,432.4,750,,
2007,Honda,VT750C Shadow,2,jonbee,18.8,37.6,750,,
2003,Honda,VT750DC,10,RemaerdLacidar,18.8,188,750,,
2005,Honda,VTX 1300R,10,ZySurge,18.8,188,1300,,
2008,Honda,VTX1300C,6,deerhunt799,18.8,112.8,1300,,
2005,Honda,VTX1300C,3,Starkeyb,18.8,56.4,1300,,
2009,Husqvarna,SM450R,9,kmiller,18.8,169.2,450,,
2006,Kawasaki,ER-5,4,halcyondromeda,18.8,75.2,,,
1989,Kawasaki,EX500,61,dmcaton,18.8,1146.8,500,,
2010,Kawasaki,KLE 650 Versys,7,mark1971,18.8,131.6,650,,
2005,Kawasaki,KLR 650,3,DarkStarZN,18.8,56.4,650,,
2008,Kawasaki,Ninja 250R,3,colred42,18.8,56.4,250,,
1996,Kawasaki,Ninja 500R,14,CookieMaker,18.8,263.2,500,,
2009,Kawasaki,Versys,2,breakingbryan,18.8,37.6,,,
2007,Kawasaki,Versys,2,vrtorres,18.8,37.6,,,
2009,Kawasaki,vulcan 900 classic,26,KWAKERSandMILF,18.8,488.8,900,,
2009,Kawasaki,Vulcan 900 Custom,5,rosk,18.8,94,900,,
2000,Kawasaki,ZX-6R,12,92K1500,18.8,225.6,,,
2005,Moto,Guzzi Breva 750,97,rspcharger,18.8,1823.6,750,,
1988,Moto,Guzzi Le Mans 1000,578,GuidoT,18.8,10866.4,1000,,
2011,Suzuki,DL650,46,Ubique895,18.8,864.8,650,,
2008,Suzuki,DL650,4,hargoul,18.8,75.2,650,,
2001,Suzuki,DR650,2,psmcn,18.8,37.6,650,,
2006,Suzuki,DRZ400SM,6,MikeyMcstab,18.8,112.8,400,,
2006,Suzuki,GSX-R750,25,TallyCannon,18.8,470,750,,
2012,Suzuki,GSXR 600,8,jd101g,18.8,150.4,600,,
2002,Suzuki,Savage LS650,46,Moofed.,18.8,864.8,650,,
2007,Suzuki,SV650,7,ScrubBoat24,18.8,131.6,650,,
2003,Suzuki,SV650S,9,Prafeston,18.8,169.2,650,,
2000,Suzuki,TL1000S,39,Gixserdoc,18.8,733.2,1000,,
2003,Suzuki,vs800,66,eric0180,18.8,1240.8,800,,
2012,Suzuki,VStrom DL1000,10,TXVSTROM,18.8,188,1000,,
2006,Triumph,Bonneville,23,primaltone,18.8,432.4,,,
2009,Triumph,Street Triple,15,Bobafetts3,18.8,282,,,
2011,Triumph,Thunderbird,9,trashman,18.8,169.2,,,
2007,Triumph,Tiger,2,tigermick,18.8,37.6,,,
2012,Triumph,Tiger T800,31,Firecapt,18.8,582.8,800,,
2012,Triumph,Tiger T800,35,tonytiger,18.8,658,800,,
2001,Vespa,ET4,6,JPrime,18.8,112.8,,,
2007,Vespa,LX 150,2,monkha,18.8,37.6,150,,
2009,Vespa,S 150,12,longfoto,18.8,225.6,150,,
1989,Yamaha,FJ1200,11,aussieinvader,18.8,206.8,1200,,
2009,Yamaha,FJR1300,11,cameltrain,18.8,206.8,1300,,
2004,Yamaha,FZ1,59,fzjerry,18.8,1109.2,998,Street,
2003,Yamaha,FZ1,55,gixxerjasen,18.8,1034,998,Street,
2007,Yamaha,FZ6,20,gelvatron,18.8,376,600,Sport Touring,
2007,Yamaha,FZ6,145,jauricchio,18.8,2726,600,Sport Touring,
2007,Yamaha,FZ6,4,dobbeusaf,18.8,75.2,600,Sport Touring,
2004,Yamaha,FZ6,3,BobSchmickle,18.8,56.4,600,Sport Touring,
2009,Yamaha,FZ6R,2,jeremie,18.8,37.6,600,Sport,
2011,Yamaha,FZ8,1,sendtoharvey,18.8,18.8,779,Street,
1999,Yamaha,FZS600,3,Tefer82,18.8,56.4,600,,
2001,Yamaha,R6,8,JDawg11,18.8,150.4,,,
2002,Yamaha,Royal Star Venture,57,revinger,18.8,1071.6,,,
1983,Yamaha,Royal Star Venture,21,aweiman,18.8,394.8,,,
2012,Yamaha,Super Tenere 1200 Z,14,serhan,18.8,263.2,1200,,
1997,Yamaha,TDM850,5,chad63,18.8,94,850,,
2011,Yamaha,XJ6S,9,Chrus600,18.8,169.2,,,
1991,Yamaha,XTZ Super 10,3,eddibell,18.8,56.4,,,
1998,BMW,F650ST,13,ursinescootician,18.7,243.1,650,,
2009,BMW,F800GS,29,teotsin,18.7,542.3,800,,
2009,BMW,F800GS,11,GSRider.,18.7,205.7,800,,
2007,BMW,F800S,32,Gapek,18.7,598.4,800,,
2006,BMW,K1200R,10,rajivbmenon,18.7,187,1200,,
1998,BMW,R1100R,13,dcw,18.7,243.1,1100,,
2002,BMW,R1150RS,79,devauxb,18.7,1477.3,1150,,
2004,BMW,R1150RT,9,cbr11xx,18.7,168.3,1150,,
2002,BMW,R1150RT,11,ebohnet1,18.7,205.7,1150,,
2006,BMW,R1200GS,15,peanut,18.7,280.5,1200,,
2007,BMW,R1200R,1,daveyator,18.7,18.7,1200,,
2012,BMW,R1200RT,8,Dobest,18.7,149.6,1200,,
2010,BMW,R1200RT,136,mikerucks,18.7,2543.2,1200,,
2005,BMW,R1200ST,124,Gorilla,18.7,2318.8,1200,,
2009,Buell,XB12X Ulysses,21,adamsnation,18.7,392.7,1200,,
2000,Ducati,748,3,RedR6,18.7,56.1,748,,http://www.fuelly.com/driver/RedR6/748
2012,Ducati,Hypermotard,9,TRICOMA,18.7,168.3,,,
2010,Ducati,Monster 1100,3,holty,18.7,56.1,1100,,
2003,Gilera,Runner VXR200,3,joelajan,18.7,56.1,200,,
1998,Harley-Davidson,FLSTC,2,BeerKnurd,18.7,37.4,,,
2009,Harley-Davidson,FXDB,7,wombat568,18.7,130.9,,,
2006,Harley-Davidson,FXSTI,8,FXSTi,18.7,149.6,,,
2006,Harley-Davidson,Sportster XL1200 Custom,5,jorkyn,18.7,93.5,1200,,
2008,Harley-Davidson,XL 883,57,kptauzin,18.7,1065.9,883,,
2007,Harley-Davidson,XL 883,50,Ditmo,18.7,935,883,,
2007,Harley-Davidson,XL1200R Roadster,6,marron,18.7,112.2,1200,,
1971,Honda,CB450,6,MNellis,18.7,112.2,450,,
2005,Honda,CBF 500,3,jasoncooknorthlondon,18.7,56.1,500,,
2008,Honda,CBF1000,16,Blitzkrieg,18.7,299.2,1000,,
2010,Honda,CBF600,4,ruskey101,18.7,74.8,600,,
2007,Honda,CBR1000RR,24,Bulls23878,18.7,448.8,1000,,
2009,Honda,CBR600 RR,3,romoari,18.7,56.1,600,,
2005,Honda,CBR600 RR,1,Katrina724,18.7,18.7,600,,
1998,Honda,CBR600F3,21,cds,18.7,392.7,600,,
1973,Honda,CL350,16,RobbMeeX,18.7,299.2,350,,
2000,Honda,NT650 Deauville,2,CD1,18.7,37.4,650,,
1998,Honda,NT650 Deauville,8,stuart813,18.7,149.6,650,,
1998,Honda,NT650 Deauville,3,Deauvilleuk,18.7,56.1,650,,
1993,Honda,NX 350 Sahara,17,knightstalker,18.7,317.9,350,,
1990,Honda,PC800 Pacific Coast,1,Weasley,18.7,18.7,800,,
1989,Honda,PC800 Pacific Coast,58,grammasserb,18.7,1084.6,800,,
1998,Honda,ST1100,1,gdadkj,18.7,18.7,1100,,
1990,Honda,VFR 400 NC30,1,Lateralus,18.7,18.7,400,,
2007,Honda,VFR800 Interceptor,54,patrickofcash,18.7,1009.8,800,,
2010,Honda,XL700V Transalp,6,roelof53,18.7,112.2,700,,
2012,Husqvarna,Nuda 900,60,HuskyNuda,18.7,1122,900,,
2007,Hyosung,GT125 naked,15,EngIishTea,18.7,280.5,125,,
2010,Hyosung,GT650 Naked,3,DamisZ,18.7,56.1,650,,
2012,Kawasaki,ER-6f,10,Engmec,18.7,187,,,
2009,Kawasaki,Er-6n,45,deadazleep,18.7,841.5,,,
2005,Kawasaki,EX250,4,BlueFlash,18.7,74.8,250,,
1989,Kawasaki,EX500,3,Caire,18.7,56.1,500,,
1988,Kawasaki,EX500,14,jchiasson,18.7,261.8,500,,
1985,Kawasaki,KLR 600,20,battlewagen,18.7,374,600,,
2011,Kawasaki,Ninja 1000,45,argv,18.7,841.5,1000,,
2012,Kawasaki,Ninja 650R,11,ldiego,18.7,205.7,650,,
2010,Kawasaki,Ninja 650R,108,justluc,18.7,2019.6,650,,
2007,Kawasaki,Ninja 650R,1,njmyi,18.7,18.7,650,,
2006,Kawasaki,Ninja 650R,36,Skiee,18.7,673.2,650,,
2003,Kawasaki,Vulcan,2,asaad,18.7,37.4,,,
2003,Kawasaki,Z1000,2,MrMischief,18.7,37.4,1000,,
2005,KTM,640 Adventure,17,LeonKTM,18.7,317.9,640,,http://www.fuelly.com/driver/LeonKTM/640 Adventure
2002,KTM,640 Duke II,5,MisterEFF,18.7,93.5,640,,http://www.fuelly.com/driver/MisterEFF/640 Duke II
2006,Suzuki,C50T,58,NHutch,18.7,1084.6,50,,
2006,Suzuki,DL1000,16,forrester,18.7,299.2,1000,,
2010,Suzuki,DL650,22,petervstrom,18.7,411.4,650,,
2009,Suzuki,DL650,14,Desertwolf,18.7,261.8,650,,
2007,Suzuki,DRZ400SM,43,Premises187,18.7,804.1,400,,
1985,Suzuki,GS700,21,JimMK,18.7,392.7,700,,
2007,Suzuki,GSF 1250SA,12,Vescol,18.7,224.4,,,
2009,Suzuki,GSF Bandit 650,164,EvilRacer329,18.7,3066.8,650,,
2009,Suzuki,GSX-650F,8,TDaddy,18.7,149.6,650,,
2011,Suzuki,GSX-R750,1,drowl87,18.7,18.7,750,,
1996,Suzuki,RF600R,9,Shandy,18.7,168.3,600,,
2004,Suzuki,Savage LS650,15,BobWd1,18.7,280.5,650,,
2007,Suzuki,SV650,79,kalrnux.,18.7,1477.3,650,,
2000,Suzuki,SV650,35,c90ftw,18.7,654.5,650,,
2005,Suzuki,SV650S,24,NDspd,18.7,448.8,650,,
2011,Tomos,Nitro 150cc,5,ravien56,18.7,93.5,150,,
2006,Triumph,Bonneville,7,jakesutton,18.7,130.9,,,
2003,Triumph,Speed Triple,3,CLTWWONE,18.7,56.1,,,
2008,Triumph,Tiger,7,tpulls,18.7,130.9,,,
2013,Triumph,Tiger T800XC,3,nkdfun,18.7,56.1,800,,
2011,Yamaha,Fazer 600,4,Shortybiker,18.7,74.8,600,,
2005,Yamaha,FZ1,86,Chiligod,18.7,1608.2,998,Street,
2004,Yamaha,FZ1,20,dwvanguard,18.7,374,998,Street,
2008,Yamaha,FZ6,24,StevenV,18.7,448.8,600,Sport Touring,
2007,Yamaha,FZ6,12,mrivett,18.7,224.4,600,Sport Touring,
2006,Yamaha,FZ6,2,cowboytk,18.7,37.4,600,Sport Touring,
2011,Yamaha,FZ6R,18,hillcountryrider,18.7,336.6,600,Sport,
2009,Yamaha,FZ6R,15,WalterKanov,18.7,280.5,600,Sport,
2009,Yamaha,FZ6R,16,rianba,18.7,299.2,600,Sport,
2001,Yamaha,FZS600,6,kittykat,18.7,112.2,600,,
2006,Yamaha,R1,4,chubb,18.7,74.8,,,
2005,Yamaha,R6,60,Mfrei,18.7,1122,,,
2011,Yamaha,Stryker,7,MrMonte,18.7,130.9,,,
2002,Yamaha,TDM 900,27,Milemuncher,18.7,504.9,900,,
2009,Yamaha,TMax,8,MickLite7.,18.7,149.6,,,
1998,Yamaha,V Star 650 Custom,45,phillyguy086,18.7,841.5,650,,
2005,Yamaha,VStar,8,gcfd1116,18.7,149.6,,,
2009,Yamaha,XT660R,37,pierozan84,18.7,691.9,660,,
2009,Yamaha,XT660R,12,ezo67,18.7,224.4,660,,
2011,Yamaha,XT660Z Tenere,6,Quasenada,18.7,112.2,660,,
2006,Yamaha,YZF-R1,8,YZFR1Mike,18.7,149.6,,,
1998,Yamaha,YZF600R,3,VegasWolf,18.7,56.1,600,,
2009,Aprilia,Mana,17,maweber,18.6,316.2,840,Street,
2003,BMW,F650CS,19,LJN,18.6,353.4,650,,
2012,BMW,F650GS Twin,2,Blueboy,18.6,37.2,650,,
2012,BMW,F800GS,28,GBTW,18.6,520.8,800,,
2005,BMW,K1200LT,21,SirSwade.,18.6,390.6,1200,,
2002,BMW,R1150RS,46,TMB,18.6,855.6,1150,,
2004,BMW,R1150RT,25,English,18.6,465,1150,,
2007,BMW,R1200GS,46,EdNelson,18.6,855.6,1200,,
2007,BMW,R1200RT,90,Britbeamer,18.6,1674,1200,,
2003,Buell,XB9S,14,kluffer,18.6,260.4,,,
2009,Ducati,M696,28,muonzoo.,18.6,520.8,696,,
2008,Harley-Davidson,FLHRSE4,20,Scottsman,18.6,372,,,
2007,Harley-Davidson,Sportster 1200N,28,LetsGoOn2,18.6,520.8,1200,,
2008,Harley-Davidson,Sportster XL1200L,21,Becca37,18.6,390.6,1200,,
2009,Harley-Davidson,XL 883C,32,Stanny,18.6,595.2,883,,
2012,Harley-Davidson,XL 883N Iron,3,blasques,18.6,55.8,883,,
1978,Honda,CB250,13,JohntheKat,18.6,241.8,250,,
1982,Honda,CB450 Nighthawk,35,FLBiker,18.6,651,450,,
1993,Honda,CB500,4,sheepdog148,18.6,74.4,500,,
2009,Honda,CB600F,13,davyf,18.6,241.8,600,,
2010,Honda,CBF600 S,6,Lizzie.,18.6,111.6,600,,
2006,Honda,CBR 600 F4i,24,0Stealth0,18.6,446.4,600,,
2001,Honda,CBR 600 F4i,11,ZukePilot,18.6,204.6,600,,
1999,Honda,CBR600 F4,1,segiterrus,18.6,18.6,600,,
2011,Honda,CBR600 RR,14,tdarst,18.6,260.4,600,,
2008,Honda,CBR600RR,14,AvsFanTRD,18.6,260.4,600,,
2010,Honda,Fury,1,emailman,18.6,18.6,,,
1985,Honda,GL1200,7,linux2,18.6,130.2,1200,,
2010,Honda,GL1800,14,GhostRider1800,18.6,260.4,1800,,
1996,Honda,Magna,17,pilotboy651,18.6,316.2,,,
2009,Honda,NT700V Deauville,55,richardkhill,18.6,1023,700,,
2012,Honda,Shadow,11,Jeffshog,18.6,204.6,,,
1994,Honda,VFR750,360,RonAl,18.6,6696,750,,
2008,Honda,VFR800 Interceptor,24,ilber,18.6,446.4,800,,
2002,Honda,VFR800 Interceptor,38,thejessman,18.6,706.8,800,,
2004,Honda,VTX1300C,4,OHColorado,18.6,74.4,1300,,
2009,Honda,XL1000VA Varadero,106,Jasper,18.6,1971.6,1000,,
2008,Honda,XL700V Transalp,1,monzta,18.6,18.6,700,,
1998,Honda,XRV750,10,rusty0402,18.6,186,750,,
2006,Hyosung,GT650 Naked,15,djzave,18.6,279,650,,
2000,Kawasaki,Concours ZG1000,10,RXed,18.6,186,1000,,
1999,Kawasaki,Concours ZG1000,44,turbojoe78,18.6,818.4,1000,,
2011,Kawasaki,Er-6n,10,Saparugaman,18.6,186,,,
2011,Kawasaki,Er-6n,29,PlanetER6,18.6,539.4,,,
2009,Kawasaki,Er-6n,5,UKfan01,18.6,93,,,
2004,Kawasaki,EX250,6,koruptor,18.6,111.6,250,,
2009,Kawasaki,KLE 650 Versys,1,Sprockutt,18.6,18.6,650,,
2006,Kawasaki,KLR 650,3,grywolf1973,18.6,55.8,650,,
1993,Kawasaki,KLX300R,3,okourkoulos,18.6,55.8,300,,
2008,Kawasaki,Versys,14,LeFlunch,18.6,260.4,,,
2007,Kawasaki,Vulcan 900 Custom,62,lrdofh8.,18.6,1153.2,900,,
2005,Kawasaki,Z750S,44,baroquenstrings,18.6,818.4,750,,
2000,Kawasaki,ZR-7,4,kclang,18.6,74.4,,,
2006,Kawasaki,ZX-6R,9,Yamasaki,18.6,167.4,,,
2012,KTM,690 Enduro,2,sk1d00,18.6,37.2,690,,http://www.fuelly.com/driver/sk1d00/690 Enduro
2009,Kymco,Venox,6,broxy7,18.6,111.6,,,
2009,Moto,Guzzi V7 Classic,17,Rabidsnipe,18.6,316.2,700,,
2008,Piaggio,fly 100,3,kamaros,18.6,55.8,100,,
2002,Suzuki,AY50 Katana,4,Sp1tF1r3,18.6,74.4,50,,
2007,Suzuki,C50,37,LkwdC50B,18.6,688.2,50,,
2007,Suzuki,C50,12,Sorrow,18.6,223.2,50,,
2010,Suzuki,C50T,32,TenSixtyFour,18.6,595.2,50,,
2007,Suzuki,DL1000,11,ZAMark,18.6,204.6,1000,,
2004,Suzuki,DL650,14,emre,18.6,260.4,650,,
2004,Suzuki,DL650,36,batou,18.6,669.6,650,,
2007,Suzuki,GS500F,3,MalcolmMT,18.6,55.8,500,,
2001,Suzuki,GSF Bandit 600,44,purpleshadez,18.6,818.4,600,,
1998,Suzuki,GSF Bandit 600,23,Shamus,18.6,427.8,600,,
2007,Suzuki,GSXR 600,5,Tdizzle,18.6,93,600,,
2005,Suzuki,SV650,9,Zetec2000.,18.6,167.4,650,,
1999,Suzuki,SV650,6,coldmcrider,18.6,111.6,650,,
2008,Suzuki,SV650S,2,JKWheelin,18.6,37.2,650,,
2004,Suzuki,VL800,17,niknaxx,18.6,316.2,800,,
2012,Triumph,Bonneville,8,danrodemsky,18.6,148.8,,,
2011,Triumph,Thunderbird,13,GerPa,18.6,241.8,,,
2012,Triumph,Tiger T800,40,Ron1n,18.6,744,800,,
2012,Triumph,Tiger T800,68,FrostyTcat,18.6,1264.8,800,,
2004,Yamaha,FJR1300,69,rsmichaud,18.6,1283.4,1300,,
2007,Yamaha,FZ6,15,thenewt,18.6,279,600,Sport Touring,
2006,Yamaha,FZ6,18,simonwex,18.6,334.8,600,Sport Touring,
2005,Yamaha,FZ6,8,zimmjackson,18.6,148.8,600,Sport Touring,
2011,Yamaha,FZ6R,1,rjohnson5481,18.6,18.6,600,Sport,
2009,Yamaha,FZ6R,8,rowdy,18.6,148.8,600,Sport,
2002,Yamaha,FZS600,18,rawiswaruk,18.6,334.8,600,,
1998,Yamaha,R1,17,Pscheoverdrive.,18.6,316.2,,,
2012,Yamaha,Super Tenere 1200 Z,23,slojoe,18.6,427.8,1200,,
1993,Yamaha,Virago XV535,5,callmed,18.6,93,535,,
2007,Yamaha,Vstar 1300 tourer,348,greencatdude,18.6,6472.8,1300,,
1990,Yamaha,XT600,43,CRTurboGuy,18.6,799.8,600,,
2005,Yamaha,YZF-R6,4,ajenright,18.6,74.4,,,
1998,Yamaha,YZF600R,2,wildizer,18.6,37.2,600,,
2007,BMW,F800ST,4,talexan,18.5,74,800,,
1992,BMW,K1100LT,3,thecivvie,18.5,55.5,1100,,
1988,BMW,K75,29,ScH,18.5,536.5,740,,
2003,BMW,R1100s,8,k75s,18.5,148,1100,,
2002,BMW,R1150GSA,8,zdaveuk,18.5,148,1150,,
2005,BMW,R1150R,114,scootrr,18.5,2109,1150,,
2004,BMW,R1150RT,11,kwmartin,18.5,203.5,1150,,
2011,BMW,R1200GS,40,KM5BH,18.5,740,1200,,
2007,BMW,R1200GS,31,AaronJust,18.5,573.5,1200,,
2005,BMW,R1200GS,33,Charleetho,18.5,610.5,1200,,
2005,Derbi,Atlantis 2T,5,adri,18.5,92.5,,,
2008,Ducati,848,20,nshttpd.,18.5,370,848,,http://www.fuelly.com/driver/nshttpd./848
2009,Ducati,M696,8,tedb,18.5,148,696,,
2010,Ducati,Monster 1100,37,Thammarak,18.5,684.5,1100,,
2007,Ducati,Monster 695,6,colin848,18.5,111,695,,
2012,Ducati,Monster 796,9,yurko,18.5,166.5,796,,
2004,Ducati,ST3,13,superchkn,18.5,240.5,,,
2007,Harley-Davidson,Sportster XL1200L,80,xamper,18.5,1480,1200,,
2012,Honda,CB250,8,garblicks,18.5,148,250,,
2010,Honda,CB400,12,sdalcorn,18.5,222,400,,
1979,Honda,CB750K,1,jblnut,18.5,18.5,750,,
2008,Honda,CBR600 RR,12,JakeCBR2008,18.5,222,600,,
2003,Honda,CBR600 RR,16,tfrieday,18.5,296,600,,
